mc 	mn 	mc_onset	mn_onset	timesig	staff	voice	label       	alt_label	globalkey	localkey	pedal	chord       	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones  	added_tones	root	bass_note
26 	25 	1/2     	1/2     	4/4    	5    	1    	#viio6(2)   	         	C        	vi      	     	#viio6(2)   	#vii   	o   	6      	2      	            	       	         	o         	0                 	1                	2, -1, 0     	           	5   	2
26 	25 	3/4     	3/4     	4/4    	5    	1    	#viio6      	         	C        	vi      	     	#viio6      	#vii   	o   	6      	       	            	       	         	o         	0                 	1                	2, -1, 5     	           	5   	2
27 	26 	0       	0       	4/4    	5    	1    	i\\         	         	C        	vi      	     	i           	i      	    	       	       	            	       	\\       	m         	0                 	1                	0, -3, 1     	           	0   	0
28 	27 	0       	0       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
28 	27 	3       	3       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
29 	28 	0       	0       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
29 	28 	3       	3       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
30 	29 	0       	0       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
30 	29 	3       	3       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
31 	30 	0       	0       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
31 	30 	3       	3       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
32 	31 	0       	0       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
32 	31 	3       	3       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
33 	32 	0       	0       	3/1    	5    	1    	VI          	         	C        	vi      	     	VI          	VI     	    	       	       	            	       	         	M         	0                 	1                	-4, 0, -3    	           	-4  	-4
33 	32 	1       	1       	3/1    	5    	1    	i64         	         	C        	vi      	     	i64         	i      	    	64     	       	            	       	         	m         	0                 	1                	1, 0, -3     	           	0   	1
33 	32 	2       	2       	3/1    	5    	1    	iv          	         	C        	vi      	     	iv          	iv     	    	       	       	            	       	         	m         	0                 	1                	-1, -4, 0    	           	-1  	-1
33 	32 	3       	3       	3/1    	5    	1    	V(64)       	         	C        	vi      	     	V(64)       	V      	    	       	64     	            	       	         	M         	0                 	1                	1, 0, -3     	           	1   	1
33 	32 	4       	4       	3/1    	5    	1    	V(4)        	         	C        	vi      	     	V(4)        	V      	    	       	4      	            	       	         	M         	0                 	1                	1, 0, 2      	           	1   	1
33 	32 	5       	5       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
34 	33 	0       	0       	3/1    	5    	1    	i\\         	         	C        	vi      	     	i           	i      	    	       	       	            	       	\\       	m         	0                 	1                	0, -3, 1     	           	0   	0
34 	33 	2       	2       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
34 	33 	3       	3       	3/1    	5    	1    	VII         	         	C        	vi      	     	VII         	VII    	    	       	       	            	       	         	M         	0                 	1                	-2, 2, -1    	           	-2  	-2
35 	34 	0       	0       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
35 	34 	3       	3       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
36 	35 	0       	0       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
36 	35 	3       	3       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
37 	36 	0       	0       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
37 	36 	2       	2       	3/1    	5    	1    	VI          	         	C        	vi      	     	VI          	VI     	    	       	       	            	       	         	M         	0                 	1                	-4, 0, -3    	           	-4  	-4
37 	36 	3       	3       	3/1    	5    	1    	V7          	         	C        	vi      	     	V7          	V      	    	7      	       	            	       	         	Mm7       	0                 	1                	1, 5, 2, -1  	           	1   	1
38 	37 	0       	0       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
38 	37 	3       	3       	3/1    	5    	1    	v6(2)       	         	C        	vi      	     	v6(2)       	v      	    	6      	2      	            	       	         	m         	0                 	1                	-2, 2, -4    	           	1   	-2
38 	37 	5       	5       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
39 	38 	0       	0       	3/1    	5    	1    	iv6(2)      	         	C        	vi      	     	iv6(2)      	iv     	    	6      	2      	            	       	         	m         	0                 	1                	-4, 0, 1     	           	-1  	-4
39 	38 	1       	1       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
39 	38 	3       	3       	3/1    	5    	1    	V(64)       	         	C        	vi      	     	V(64)       	V      	    	       	64     	            	       	         	M         	0                 	1                	1, 0, -3     	           	1   	1
39 	38 	5       	5       	3/1    	5    	1    	V\\         	         	C        	vi      	     	V           	V      	    	       	       	            	       	\\       	M         	0                 	1                	1, 5, 2      	           	1   	1
40 	39 	0       	0       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
40 	39 	1       	1       	3/1    	5    	1    	i(+9)       	         	C        	vi      	     	i(+9)       	i      	    	       	+9     	            	       	         	m         	0                 	1                	0, -3, 1     	2          	0   	0
40 	39 	3       	3       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
40 	39 	5       	5       	3/1    	5    	1    	v6(+4)      	         	C        	vi      	     	v6(+4)      	v      	    	6      	+4     	            	       	         	m         	0                 	1                	-2, 2, 1     	0          	1   	-2
41 	40 	0       	0       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
41 	40 	3       	3       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
42 	41 	0       	0       	3/1    	5    	1    	i(#7)       	         	C        	vi      	     	i(#7)       	i      	    	       	#7     	            	       	         	m         	0                 	1                	0, -3, 1     	5          	0   	0
42 	41 	2       	2       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
42 	41 	3       	3       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
43 	42 	0       	0       	3/1    	5    	1    	VI          	         	C        	vi      	     	VI          	VI     	    	       	       	            	       	         	M         	0                 	1                	-4, 0, -3    	           	-4  	-4
43 	42 	1       	1       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
43 	42 	3       	3       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
44 	43 	0       	0       	3/1    	5    	1    	i(9)        	         	C        	vi      	     	i(9)        	i      	    	       	9      	            	       	         	m         	0                 	1                	0, -3, 1     	2          	0   	0
44 	43 	2       	2       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
44 	43 	3       	3       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
45 	44 	0       	0       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
45 	44 	3       	3       	3/1    	5    	1    	V(4)        	         	C        	vi      	     	V(4)        	V      	    	       	4      	            	       	         	M         	0                 	1                	1, 0, 2      	           	1   	1
45 	44 	5       	5       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
46 	45 	0       	0       	3/1    	5    	1    	i\\         	         	C        	vi      	     	i           	i      	    	       	       	            	       	\\       	m         	0                 	1                	0, -3, 1     	           	0   	0
46 	45 	3       	3       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
46 	45 	4       	4       	3/1    	5    	1    	v           	         	C        	vi      	     	v           	v      	    	       	       	            	       	         	m         	0                 	1                	1, -2, 2     	           	1   	1
47 	46 	0       	0       	3/1    	5    	1    	iv          	         	C        	vi      	     	iv          	iv     	    	       	       	            	       	         	m         	0                 	1                	-1, -4, 0    	           	-1  	-1
47 	46 	3       	3       	3/1    	5    	1    	V7          	         	C        	vi      	     	V7          	V      	    	7      	       	            	       	         	Mm7       	0                 	1                	1, 5, 2, -1  	           	1   	1
48 	47 	0       	0       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
48 	47 	3       	3       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
49 	48 	0       	0       	3/1    	5    	1    	iv6(6)      	         	C        	vi      	     	iv6(6)      	iv     	    	6      	6      	            	       	         	m         	0                 	1                	-4, 2, -1    	           	-1  	-4
49 	48 	2       	2       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
49 	48 	3       	3       	3/1    	5    	1    	V(9)        	         	C        	vi      	     	V(9)        	V      	    	       	9      	            	       	         	M         	0                 	1                	1, 5, 2      	-4         	1   	1
49 	48 	4       	4       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
50 	49 	0       	0       	3/1    	5    	1    	i\\         	         	C        	vi      	     	i           	i      	    	       	       	            	       	\\       	m         	0                 	1                	0, -3, 1     	           	0   	0
50 	49 	3       	3       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
51 	50 	0       	0       	3/1    	5    	1    	iio43       	         	C        	vi      	     	iio43       	ii     	o   	43     	       	            	       	         	o7        	0                 	1                	-4, -7, 2, -1	           	2   	-4
51 	50 	2       	2       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
51 	50 	3       	3       	3/1    	5    	1    	V(4)        	         	C        	vi      	     	V(4)        	V      	    	       	4      	            	       	         	M         	0                 	1                	1, 0, 2      	           	1   	1
51 	50 	5       	5       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
52 	51 	0       	0       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
52 	51 	3       	3       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
53 	52 	0       	0       	3/1    	5    	1    	iv6(2)      	         	C        	vi      	     	iv6(2)      	iv     	    	6      	2      	            	       	         	m         	0                 	1                	-4, 0, 1     	           	-1  	-4
53 	52 	1       	1       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
53 	52 	3       	3       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
54 	53 	0       	0       	3/1    	5    	1    	i(#7)       	         	C        	vi      	     	i(#7)       	i      	    	       	#7     	            	       	         	m         	0                 	1                	0, -3, 1     	5          	0   	0
54 	53 	1       	1       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
54 	53 	3       	3       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
54 	53 	4       	4       	3/1    	5    	1    	i2          	         	C        	vi      	     	i2          	i      	    	2      	       	            	       	         	mm7       	0                 	1                	-2, 0, -3, 1 	           	0   	-2
55 	54 	0       	0       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
55 	54 	1       	1       	3/1    	5    	1    	iv          	         	C        	vi      	     	iv          	iv     	    	       	       	            	       	         	m         	0                 	1                	-1, -4, 0    	           	-1  	-1
55 	54 	3       	3       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
56 	55 	0       	0       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
56 	55 	3       	3       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
57 	56 	0       	0       	3/1    	5    	1    	iv6(2)      	         	C        	vi      	     	iv6(2)      	iv     	    	6      	2      	            	       	         	m         	0                 	1                	-4, 0, 1     	           	-1  	-4
57 	56 	1       	1       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
57 	56 	3       	3       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
58 	57 	0       	0       	3/1    	5    	1    	viio6(2)/VII	         	C        	vi      	     	viio6(2)/VII	vii    	o   	6      	2      	VII         	       	         	o         	0                 	1                	0, -3, -2    	           	3   	0
58 	57 	2       	2       	3/1    	5    	1    	viio6/VII   	         	C        	vi      	     	viio6/VII   	vii    	o   	6      	       	VII         	       	         	o         	0                 	1                	0, -3, 3     	           	3   	0
58 	57 	3       	3       	3/1    	5    	1    	VII         	         	C        	vi      	     	VII         	VII    	    	       	       	            	       	         	M         	0                 	1                	-2, 2, -1    	           	-2  	-2
58 	57 	4       	4       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
59 	58 	0       	0       	3/1    	5    	1    	iv6(2)      	         	C        	vi      	     	iv6(2)      	iv     	    	6      	2      	            	       	         	m         	0                 	1                	-4, 0, 1     	           	-1  	-4
59 	58 	1       	1       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
59 	58 	3       	3       	3/1    	5    	1    	V(4)        	         	C        	vi      	     	V(4)        	V      	    	       	4      	            	       	         	M         	0                 	1                	1, 0, 2      	           	1   	1
59 	58 	5       	5       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
60 	59 	0       	0       	3/1    	5    	1    	i\\         	         	C        	vi      	     	i           	i      	    	       	       	            	       	\\       	m         	0                 	1                	0, -3, 1     	           	0   	0
60 	59 	1       	1       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
60 	59 	3       	3       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
60 	59 	4       	4       	3/1    	5    	1    	v6(+4)      	         	C        	vi      	     	v6(+4)      	v      	    	6      	+4     	            	       	         	m         	0                 	1                	-2, 2, 1     	0          	1   	-2
61 	60 	0       	0       	3/1    	5    	1    	iio43       	         	C        	vi      	     	iio43       	ii     	o   	43     	       	            	       	         	o7        	0                 	1                	-4, -7, 2, -1	           	2   	-4
61 	60 	3       	3       	3/1    	5    	1    	V(4)        	         	C        	vi      	     	V(4)        	V      	    	       	4      	            	       	         	M         	0                 	1                	1, 0, 2      	           	1   	1
61 	60 	5       	5       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
62 	61 	0       	0       	3/1    	5    	1    	i\\         	         	C        	vi      	     	i           	i      	    	       	       	            	       	\\       	m         	0                 	1                	0, -3, 1     	           	0   	0
62 	61 	1       	1       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
62 	61 	3       	3       	3/1    	5    	1    	v6(6)       	         	C        	vi      	     	v6(6)       	v      	    	6      	6      	            	       	         	m         	0                 	1                	-2, -3, 1    	           	1   	-2
62 	61 	4       	4       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
63 	62 	0       	0       	3/1    	5    	1    	iv6(6)      	         	C        	vi      	     	iv6(6)      	iv     	    	6      	6      	            	       	         	m         	0                 	1                	-4, 2, -1    	           	-1  	-4
63 	62 	1       	1       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
63 	62 	3       	3       	3/1    	5    	1    	V(4)        	         	C        	vi      	     	V(4)        	V      	    	       	4      	            	       	         	M         	0                 	1                	1, 0, 2      	           	1   	1
63 	62 	4       	4       	3/1    	5    	1    	v           	         	C        	vi      	     	v           	v      	    	       	       	            	       	         	m         	0                 	1                	1, -2, 2     	           	1   	1
64 	63 	0       	0       	3/1    	5    	1    	VI6(2)      	         	C        	vi      	     	VI6(2)      	VI     	    	6      	2      	            	       	         	M         	0                 	1                	0, -3, -2    	           	-4  	0
64 	63 	1       	1       	3/1    	5    	1    	VI6         	         	C        	vi      	     	VI6         	VI     	    	6      	       	            	       	         	M         	0                 	1                	0, -3, -4    	           	-4  	0
64 	63 	3       	3       	3/1    	5    	1    	V7/III      	         	C        	vi      	     	V7/III      	V      	    	7      	       	III         	       	         	Mm7       	0                 	1                	-2, 2, -1, -4	           	-2  	-2
64 	63 	4       	4       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
65 	64 	0       	0       	3/1    	5    	1    	iv6(2)      	         	C        	vi      	     	iv6(2)      	iv     	    	6      	2      	            	       	         	m         	0                 	1                	-4, 0, 1     	           	-1  	-4
65 	64 	2       	2       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
65 	64 	3       	3       	3/1    	5    	1    	V\\         	         	C        	vi      	     	V           	V      	    	       	       	            	       	\\       	M         	0                 	1                	1, 5, 2      	           	1   	1
66 	65 	0       	0       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
66 	65 	3       	3       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
66 	65 	4       	4       	3/1    	5    	1    	v6(+4)      	         	C        	vi      	     	v6(+4)      	v      	    	6      	+4     	            	       	         	m         	0                 	1                	-2, 2, 1     	0          	1   	-2
67 	66 	0       	0       	3/1    	5    	1    	iio43       	         	C        	vi      	     	iio43       	ii     	o   	43     	       	            	       	         	o7        	0                 	1                	-4, -7, 2, -1	           	2   	-4
67 	66 	2       	2       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
67 	66 	3       	3       	3/1    	5    	1    	V(4)        	         	C        	vi      	     	V(4)        	V      	    	       	4      	            	       	         	M         	0                 	1                	1, 0, 2      	           	1   	1
67 	66 	4       	4       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
68 	67 	0       	0       	3/1    	5    	1    	i\\         	         	C        	vi      	     	i           	i      	    	       	       	            	       	\\       	m         	0                 	1                	0, -3, 1     	           	0   	0
68 	67 	3       	3       	3/1    	5    	1    	VII         	         	C        	vi      	     	VII         	VII    	    	       	       	            	       	         	M         	0                 	1                	-2, 2, -1    	           	-2  	-2
68 	67 	4       	4       	3/1    	5    	1    	VII6        	         	C        	vi      	     	VII6        	VII    	    	6      	       	            	       	         	M         	0                 	1                	2, -1, -2    	           	-2  	2
69 	68 	0       	0       	3/1    	5    	1    	III(+4)     	         	C        	vi      	     	III(+4)     	III    	    	       	+4     	            	       	         	M         	0                 	1                	-3, 1, -2    	-4         	-3  	-3
69 	68 	2       	2       	3/1    	5    	1    	iv          	         	C        	vi      	     	iv          	iv     	    	       	       	            	       	         	m         	0                 	1                	-1, -4, 0    	           	-1  	-1
69 	68 	3       	3       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
70 	69 	0       	0       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
70 	69 	3       	3       	3/1    	5    	1    	v6(+4)      	         	C        	vi      	     	v6(+4)      	v      	    	6      	+4     	            	       	         	m         	0                 	1                	-2, 2, 1     	0          	1   	-2
71 	70 	0       	0       	3/1    	5    	1    	iv6(2)      	         	C        	vi      	     	iv6(2)      	iv     	    	6      	2      	            	       	         	m         	0                 	1                	-4, 0, 1     	           	-1  	-4
71 	70 	1       	1       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
71 	70 	3       	3       	3/1    	5    	1    	V(4)        	         	C        	vi      	     	V(4)        	V      	    	       	4      	            	       	         	M         	0                 	1                	1, 0, 2      	           	1   	1
71 	70 	5       	5       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
72 	71 	0       	0       	3/1    	5    	1    	i\\         	         	C        	vi      	     	i           	i      	    	       	       	            	       	\\       	m         	0                 	1                	0, -3, 1     	           	0   	0
72 	71 	1       	1       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
72 	71 	3       	3       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
72 	71 	4       	4       	3/1    	5    	1    	VII         	         	C        	vi      	     	VII         	VII    	    	       	       	            	       	         	M         	0                 	1                	-2, 2, -1    	           	-2  	-2
73 	72 	0       	0       	3/1    	5    	1    	iv6         	         	C        	vi      	     	iv6         	iv     	    	6      	       	            	       	         	m         	0                 	1                	-4, 0, -1    	           	-1  	-4
73 	72 	1       	1       	3/1    	5    	1    	VI          	         	C        	vi      	     	VI          	VI     	    	       	       	            	       	         	M         	0                 	1                	-4, 0, -3    	           	-4  	-4
73 	72 	3       	3       	3/1    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
74 	73 	0       	0       	3/1    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
74 	73 	2       	2       	3/1    	5    	1    	VI6         	         	C        	vi      	     	VI6         	VI     	    	6      	       	            	       	         	M         	0                 	1                	0, -3, -4    	           	-4  	0
74 	73 	3       	3       	3/1    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
