mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
35	35	7/16	7/16	4/4	1	1	1/16		1/16	1		0	72		591
35	35	1/2	1/2	4/4	1	1	1/16		1/16	1		2	74		592
35	35	9/16	9/16	4/4	1	1	1/16		1/16	1		4	76		593
35	35	5/8	5/8	4/4	1	1	1/16		1/16	1		6	78		594
35	35	11/16	11/16	4/4	1	1	1/16		1/16	1		8	80		595
35	35	3/4	3/4	4/4	1	1	1/16		1/16	1		3	81		596
35	35	13/16	13/16	4/4	1	1	1/16		1/16	1		5	83		597
35	35	7/8	7/8	4/4	1	1	1/16		1/16	1		0	84		598
35	35	15/16	15/16	4/4	1	1	1/16		1/16	1		2	86		599
36	36	0	0	4/4	2	1	3/4		1/2	3/2		3	57		614
36	36	0	0	4/4	2	1	3/4		1/2	3/2		4	64		614
36	36	0	0	4/4	2	1	3/4		1/2	3/2		0	72		614
36	36	0	0	4/4	1	2	3/4		1/2	3/2		4	76		612
36	36	0	0	4/4	1	1	1/8		1/8	1		4	88		603
36	36	1/8	1/8	4/4	1	1	1/4		1/4	1		5	83		604
36	36	3/8	3/8	4/4	1	1	1/8		1/8	1	1	3	81		605
36	36	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	3	81		606
36	36	5/8	5/8	4/4	1	1	1/8		1/8	1		4	76		607
36	36	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50		615
36	36	3/4	3/4	4/4	2	1	1/8		1/8	1		3	57		615
36	36	3/4	3/4	4/4	1	2	1/8		1/8	1		-1	65		613
36	36	3/4	3/4	4/4	1	1	1/32		1/32	1		5	71		608
36	36	25/32	25/32	4/4	1	1	1/32		1/32	1		3	69		609
36	36	13/16	13/16	4/4	1	1	1/32		1/32	1		5	71		610
36	36	27/32	27/32	4/4	1	1	1/32		1/32	1		2	74		611
36	36	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	77		616
36	36	7/8	7/8	4/4	2	1	1/8		1/8	1		3	81		616
36	36	7/8	7/8	4/4	2	1	1/8		1/8	1		5	83		616
37	37	0	0	4/4	2	1	3/4		1/2	3/2		3	57		626
37	37	0	0	4/4	2	1	3/4		1/2	3/2		4	64		626
37	37	0	0	4/4	2	1	3/4		1/2	3/2		0	72		626
37	37	0	0	4/4	1	2	3/4		1/2	3/2		4	76		624
37	37	0	0	4/4	1	1	1/8		1/8	1		4	88		617
37	37	1/8	1/8	4/4	1	1	1/4		1/4	1		5	83		618
37	37	3/8	3/8	4/4	1	1	1/8		1/8	1	1	3	81		619
37	37	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	3	81		620
37	37	5/8	5/8	4/4	1	1	1/8		1/8	1		4	76		621
37	37	3/4	3/4	4/4	2	1	1/4		1/4	1		2	50		627
37	37	3/4	3/4	4/4	2	1	1/4		1/4	1		0	60		627
37	37	3/4	3/4	4/4	1	2	1/4		1/4	1		6	66		625
37	37	3/4	3/4	4/4	1	1	1/8		1/8	1		5	71		622
37	37	7/8	7/8	4/4	1	1	1/8		1/8	1	1	3	69		623
38	38	0	0	4/4	2	1	1/8		1/8	1		1	43		644
38	38	0	0	4/4	2	1	1/8		1/8	1		2	50		644
38	38	0	0	4/4	2	1	1/8		1/8	1		5	59		644
38	38	0	0	4/4	1	2	1/8		1/8	1		-1	65		639
38	38	0	0	4/4	1	1	1/32		1/32	1	-1	3	69		628
38	38	1/32	1/32	4/4	1	1	1/32		1/32	1		5	71		629
38	38	1/16	1/16	4/4	1	1	1/32		1/32	1		3	69		630
38	38	3/32	3/32	4/4	1	1	1/32		1/32	1		1	67		631
38	38	1/8	1/8	4/4	2	1	1/4		1/4	1		0	48		645
38	38	1/8	1/8	4/4	2	1	1/4		1/4	1		1	55		645
38	38	1/8	1/8	4/4	1	2	1/8		1/8	1	1	0	60		640
38	38	1/8	1/8	4/4	1	1	1/8		1/8	1	1	4	64		632
38	38	1/4	1/4	4/4	1	2	1/8		1/8	1	-1	0	60		641
38	38	1/4	1/4	4/4	1	1	1/8		1/8	1	-1	4	64		633
38	38	3/8	3/8	4/4	2	1	1/8		1/8	1	1	-1	41		646
38	38	3/8	3/8	4/4	2	1	1/8		1/8	1	1	0	48		646
38	38	3/8	3/8	4/4	1	2	1/8		1/8	1	1	3	57		642
38	38	3/8	3/8	4/4	1	1	1/8		1/8	1	1	2	62		634
38	38	1/2	1/2	4/4	2	2	1/8		1/8	1	-1	-1	41		648
38	38	1/2	1/2	4/4	2	1	1/2		1/2	1	-1	0	48		647
38	38	1/2	1/2	4/4	1	2	1/2		1/2	1	-1	3	57		643
38	38	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	2	62		635
38	38	5/8	5/8	4/4	2	2	1/8		1/8	1		4	40		649
38	38	5/8	5/8	4/4	1	1	1/8		1/8	1		4	64		636
38	38	3/4	3/4	4/4	2	2	1/4		1/4	1		2	38		650
38	38	3/4	3/4	4/4	1	1	1/8		1/8	1		-1	65		637
38	38	7/8	7/8	4/4	1	1	1/8		1/8	1		3	69		638
39	39	0	0	4/4	2	2	3/4		1/2	3/2		1	43		666
39	39	0	0	4/4	2	1	3/4		1/2	3/2		-1	53		664
39	39	0	0	4/4	1	2	3/4		1/2	3/2		5	59		661
39	39	0	0	4/4	1	1	1/8		1/8	1		4	64		651
39	39	1/8	1/8	4/4	1	1	1/16		1/16	1		2	62		652
39	39	3/16	3/16	4/4	1	1	1/16		1/16	1		4	64		653
39	39	1/4	1/4	4/4	1	1	1/8		1/8	1		2	62		654
39	39	3/8	3/8	4/4	1	1	1/8		1/8	1	1	4	64		655
39	39	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	4	64		656
39	39	5/8	5/8	4/4	1	1	1/16		1/16	1		2	62		657
39	39	11/16	11/16	4/4	1	1	1/16		1/16	1		4	64		658
39	39	3/4	3/4	4/4	2	2	1/8		1/8	1		-1	41		667
39	39	3/4	3/4	4/4	2	1	1/4		1/4	1		5	47		665
39	39	3/4	3/4	4/4	1	2	1/8		1/8	1		3	57		662
39	39	3/4	3/4	4/4	1	1	1/8		1/8	1		2	62		659
39	39	7/8	7/8	4/4	2	2	1/8		1/8	1		4	40		668
39	39	7/8	7/8	4/4	1	2	1/8		1/8	1		1	55		663
39	39	7/8	7/8	4/4	1	2	1/8		1/8	1		5	59		663
39	39	7/8	7/8	4/4	1	1	1/8		1/8	1		4	64		660
40	40	0	0	4/4	2	1	3/4		1/2	3/2		3	57		680
40	40	0	0	4/4	2	1	3/4		1/2	3/2		4	64		680
40	40	0	0	4/4	2	1	3/4		1/2	3/2		0	72		680
40	40	0	0	4/4	1	2	1/2		1/2	1		4	76		678
40	40	0	0	4/4	1	1	1/8		1/8	1		4	88		669
40	40	1/8	1/8	4/4	1	1	1/4		1/4	1		5	83		670
40	40	3/8	3/8	4/4	1	1	1/8		1/8	1	1	3	81		671
40	40	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	3	81		672
40	40	5/8	5/8	4/4	1	1	1/8		1/8	1		4	76		673
40	40	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50		681
40	40	3/4	3/4	4/4	2	1	1/8		1/8	1		3	57		681
40	40	3/4	3/4	4/4	1	2	1/8		1/8	1		-1	65		679
40	40	3/4	3/4	4/4	1	1	1/32		1/32	1		5	71		674
40	40	25/32	25/32	4/4	1	1	1/32		1/32	1		3	69		675
40	40	13/16	13/16	4/4	1	1	1/32		1/32	1		5	71		676
40	40	27/32	27/32	4/4	1	1	1/32		1/32	1		2	74		677
40	40	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	77		682
40	40	7/8	7/8	4/4	2	1	1/8		1/8	1		3	81		682
40	40	7/8	7/8	4/4	2	1	1/8		1/8	1		5	83		682
41	41	0	0	4/4	2	1	1/2		1/2	1		3	57		691
41	41	0	0	4/4	2	1	1/2		1/2	1		4	64		691
41	41	0	0	4/4	2	1	1/2		1/2	1		0	72		691
41	41	0	0	4/4	1	2	1/2		1/2	1		4	76		689
41	41	0	0	4/4	1	1	1/8		1/8	1		4	88		683
41	41	1/8	1/8	4/4	1	1	1/4		1/4	1		5	83		684
41	41	3/8	3/8	4/4	1	1	1/8		1/8	1		3	81		685
41	41	1/2	1/2	4/4	2	1	1/2		1/2	1		3	45		692
41	41	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52		692
41	41	1/2	1/2	4/4	2	1	1/2		1/2	1		7	61		692
41	41	1/2	1/2	4/4	1	2	1/2		1/2	1		4	64		690
41	41	1/2	1/2	4/4	1	1	1/8		1/8	1		4	76		686
41	41	5/8	5/8	4/4	1	1	1/4		1/4	1		5	71		687
41	41	7/8	7/8	4/4	1	1	1/8		1/8	1	1	3	69		688
42	42	0	0	4/4	2	1	1/8		1/8	1		-1	41		709
42	42	0	0	4/4	2	1	1/8		1/8	1		0	48		709
42	42	0	0	4/4	1	2	1/8		1/8	1		3	57		703
42	42	0	0	4/4	1	1	1/8		1/8	1	-1	3	69		693
42	42	1/8	1/8	4/4	2	1	3/8		1/4	3/2		1	43		710
42	42	1/8	1/8	4/4	2	1	3/8		1/4	3/2		-1	53		710
42	42	1/8	1/8	4/4	1	2	3/8		1/4	3/2		5	59		704
42	42	1/8	1/8	4/4	1	1	1/4		1/4	1		4	64		694
42	42	3/8	3/8	4/4	1	1	1/8		1/8	1		2	62		695
42	42	1/2	1/2	4/4	2	1	1/8		1/8	1		3	45		711
42	42	1/2	1/2	4/4	2	1	1/8		1/8	1		4	52		711
42	42	1/2	1/2	4/4	1	2	1/8		1/8	1		3	57		705
42	42	1/2	1/2	4/4	1	1	1/32		1/32	1		2	62		696
42	42	17/32	17/32	4/4	1	1	1/32		1/32	1		0	60		697
42	42	9/16	9/16	4/4	1	1	1/32		1/32	1		2	62		698
42	42	19/32	19/32	4/4	1	1	1/32		1/32	1		4	64		699
42	42	5/8	5/8	4/4	2	1	1/8		1/8	1	1	2	50		712
42	42	5/8	5/8	4/4	1	2	1/8		1/8	1	1	-1	53		706
42	42	5/8	5/8	4/4	1	1	1/8		1/8	1	1	3	57		700
42	42	3/4	3/4	4/4	2	1	1/8		1/8	1	-1	2	50		713
42	42	3/4	3/4	4/4	1	2	1/8		1/8	1	-1	-1	53		707
42	42	3/4	3/4	4/4	1	1	1/8		1/8	1	-1	3	57		701
42	42	7/8	7/8	4/4	1	2	1/8		1/8	1		4	52		708
42	42	7/8	7/8	4/4	2	1	1/8		1/8	1		1	55		714
42	42	7/8	7/8	4/4	1	1	1/8		1/8	1		5	59		702
43	43	1/8	1/8	4/4	2	1	1/8		1/8	1		3	45		719
43	43	1/8	1/8	4/4	2	1	1/8		1/8	1		0	48		719
43	43	1/8	1/8	4/4	1	1	1/8		1/8	1		4	52		715
43	43	1/8	1/8	4/4	1	1	1/8		1/8	1		3	57		715
43	43	3/8	3/8	4/4	2	1	1/8		1/8	1		1	43		720
43	43	3/8	3/8	4/4	2	1	1/8		1/8	1		5	47		720
43	43	3/8	3/8	4/4	1	1	1/8		1/8	1		2	50		716
43	43	3/8	3/8	4/4	1	1	1/8		1/8	1		-1	53		716
43	43	1/2	1/2	4/4	2	1	1/8		1/8	1		3	45		721
43	43	1/2	1/2	4/4	2	1	1/8		1/8	1		0	48		721
43	43	1/2	1/2	4/4	1	1	1/8		1/8	1		4	52		717
43	43	1/2	1/2	4/4	1	1	1/8		1/8	1		3	57		717
43	43	5/8	5/8	4/4	2	1	1/8		1/8	1		3	45		722
43	43	5/8	5/8	4/4	2	1	1/8		1/8	1		0	48		722
43	43	5/8	5/8	4/4	1	1	1/8		1/8	1		4	52		718
43	43	5/8	5/8	4/4	1	1	1/8		1/8	1		3	57		718
44	44	0	0	4/4	2	1	1/4		1/4	1		-2	34		732
44	44	0	0	4/4	2	1	1/4		1/4	1		-2	46		732
44	44	1/8	1/8	4/4	1	1	1/16		1/16	1		0	48		723
44	44	3/16	3/16	4/4	1	1	1/16		1/16	1		2	50		724
44	44	1/4	1/4	4/4	2	1	1/4		1/4	1		3	33		733
44	44	1/4	1/4	4/4	2	1	1/4		1/4	1		3	45		733
44	44	1/4	1/4	4/4	1	2	1/4		1/4	1	1	0	48		730
44	44	1/4	1/4	4/4	1	1	1/4		1/4	1	1	4	52		725
44	44	1/2	1/2	4/4	2	1	1/4		1/4	1		1	31		734
44	44	1/2	1/2	4/4	2	1	1/4		1/4	1		1	43		734
44	44	1/2	1/2	4/4	1	2	1/2		1/2	1	-1	0	48		731
44	44	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	4	52		726
44	44	5/8	5/8	4/4	1	1	1/8		1/8	1		2	50		727
44	44	5/8	5/8	4/4	1	1	1/8		1/8	1		-1	53		727
44	44	3/4	3/4	4/4	2	1	1/4		1/4	1		-1	29		735
44	44	3/4	3/4	4/4	2	1	1/4		1/4	1		-1	41		735
44	44	3/4	3/4	4/4	1	1	1/8		1/8	1		4	52		728
44	44	3/4	3/4	4/4	1	1	1/8		1/8	1		1	55		728
44	44	7/8	7/8	4/4	1	1	1/8		1/8	1		-1	53		729
44	44	7/8	7/8	4/4	1	1	1/8		1/8	1		3	57		729
45	45	0	0	4/4	2	1	1/4		1/4	1		4	28		749
45	45	0	0	4/4	2	1	1/4		1/4	1		4	40		749
45	45	0	0	4/4	1	2	1/4		1/4	1		0	48		743
45	45	0	0	4/4	1	1	1/8		1/8	1		1	55		736
45	45	0	0	4/4	1	1	1/8		1/8	1		-2	58		736
45	45	1/8	1/8	4/4	1	1	1/8		1/8	1		3	57		737
45	45	1/8	1/8	4/4	1	1	1/8		1/8	1		0	60		737
45	45	1/4	1/4	4/4	2	1	1/4		1/4	1		2	26		750
45	45	1/4	1/4	4/4	2	1	1/4		1/4	1		2	38		750
45	45	1/4	1/4	4/4	1	2	1/8		1/8	1		-1	53		744
45	45	1/4	1/4	4/4	1	1	1/8		1/8	1		-2	58		738
45	45	1/4	1/4	4/4	1	1	1/8		1/8	1		2	62		738
45	45	3/8	3/8	4/4	1	2	1/8		1/8	1		3	57		745
45	45	3/8	3/8	4/4	1	1	1/8		1/8	1		0	60		739
45	45	3/8	3/8	4/4	1	1	1/8		1/8	1		-1	65		739
45	45	1/2	1/2	4/4	2	1	1/4		1/4	1		0	24		751
45	45	1/2	1/2	4/4	2	1	1/4		1/4	1		0	36		751
45	45	1/2	1/2	4/4	1	2	1/8		1/8	1		-2	58		746
45	45	1/2	1/2	4/4	1	1	1/8		1/8	1		2	62		740
45	45	1/2	1/2	4/4	1	1	1/8		1/8	1		1	67		740
45	45	5/8	5/8	4/4	1	2	1/4		1/4	1		3	57		747
45	45	5/8	5/8	4/4	1	1	1/4		1/4	1		0	60		741
45	45	5/8	5/8	4/4	1	1	1/4		1/4	1		-1	65		741
45	45	3/4	3/4	4/4	2	1	1/4		1/4	1		2	26		752
45	45	3/4	3/4	4/4	2	1	1/4		1/4	1		2	38		752
45	45	7/8	7/8	4/4	1	2	1/8		1/8	1		-1	53		748
